t,case_id,I_T,disp_vol,KB,KG,FSC,BM,KM,GM,delta,GM_eff,classical_GM_sign,GM_safe,a,r,s,SSB_status
319,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.200000000000017,DENY
320,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.300000000000017,DENY
321,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.400000000000016,DENY
322,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.500000000000016,DENY
323,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.600000000000016,DENY
324,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.700000000000015,DENY
325,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.800000000000015,DENY
326,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,11.900000000000015,DENY
327,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
328,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
329,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
330,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
331,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
332,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
333,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
334,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
335,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
336,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
337,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
338,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
339,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,11.900000000000015,DENY
340,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.000000000000014,DENY
341,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.100000000000014,DENY
342,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.200000000000014,DENY
343,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.300000000000013,DENY
344,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.400000000000013,DENY
345,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.500000000000012,DENY
346,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.600000000000012,DENY
347,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
348,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
349,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
350,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
351,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
352,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
353,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
354,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
355,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
356,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
357,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
358,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
359,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,12.600000000000012,DENY
360,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.700000000000012,DENY
361,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.800000000000011,DENY
362,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,12.900000000000011,DENY
363,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.00000000000001,DENY
364,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.10000000000001,DENY
365,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.20000000000001,DENY
366,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.30000000000001,DENY
367,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
368,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
369,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
370,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
371,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
372,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
373,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
374,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
375,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
376,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
377,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
378,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
379,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,13.30000000000001,DENY
380,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.40000000000001,DENY
381,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.500000000000009,DENY
382,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.600000000000009,DENY
383,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.700000000000008,DENY
384,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.800000000000008,DENY
385,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,13.900000000000007,DENY
386,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.05,0.11999999999999995,STABLE,0.15,0.7999999999999997,0.2000000000000003,14.000000000000007,DENY
387,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
388,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
389,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
390,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
391,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
392,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
393,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
394,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
395,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
396,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
397,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
398,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
399,CYCLIC_FATIGUE,3.6,8.0,0.55,0.8,0.03,0.45,1.0,0.19999999999999996,0.0,0.16999999999999996,STABLE,0.15,1.0,0.0,14.000000000000007,DENY
